biomarker_id	assessed_biomarker_entity_ID	assessed_biomarker_entity	biomarker	best_biomarker_role	specimen	specimen_ID	loinc_code	condition	condition_ID	evidence_source	evidence
A0134	UPKB:P06702	Protein S100A9 (S100A9)	increased S100A9 level	predictive	blood	UN:0000178		kidney cancer (DOID:263)	DOID:263	PMID:25673070	Serum and mRNA expression levels of S100A8 and S100A9 were found to be upregulated in patients with RCC. The overexpression of S100A8 and S100A9 in cancer cells was also confirmed by immunohistochemistry. 
A0134	UPKB:P06702	Protein S100A9 (S100A9)	Increased S100A9 level	monitoring	blood	UN:0000178		diabetes mellitus (DOID:9351)	DOID:9351	PMID:31262951	S100A9 and Galectin-3 are overexpressed in PCDM tumors and mediate insulin resistance. Galectin-3 and S100A9 distinguish PCDM from type 2 diabetes in subjects with new-onset diabetes. 
A0135	UPKB:P07196	Neurofilament light chain (NEFL)	increased NEFL level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:33875374	COVID-19 patients who later developed intensive care unit acquired weakness had significantly higher NfL and GFAp in the early phase of ICU care. 
A0135	UPKB:P07196	Neurofilament light chain (NEFL)	increased NEFL level	diagnostic	blood	UN:0000178		brain cancer (DOID:1319)	DOID:1319	PMID:33023150	"The median NfL level was significantly higher in patients with brain metastases than in patients without (35 versus 16 pg/mL, p = 0.001) and separated patients with an area under the curve of 0.77 (0.66-0.89). An increase in NfL could be measured median 3 months (range: 1-5) before the brain metastasis diagnosis. Further, a high level of NfL at time of brain metastasis diagnosis correlated with an inferior survival (hazard ratio: 2.10 (95% confidence interval: 1.11-3.98)). "
A0137	CHEBI:28728	Thromboxane B2 (TXB2)	increased TXB2 level	prognostic	blood	UN:0000178	3012-2	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32757722	Biomarkers of platelet activity and vascular health are significantly associated with the composite outcome of thrombosis or death in hospitalized patients with COVID-19. Increased plasma TxB2 levels indicate the activation of platelets via COX-1. 
A0137	CHEBI:28728	Thromboxane B2 (TXB2)	increased TXB2 level	prognostic	urine	UN:0001088	3012-2	urinary bladder cancer (DOID:11054)	DOID:11054	PMID:21983220	We found increased levels of thromboxane B(2) (TXB(2)) the major metabolite of TXAS and increased levels of the TP beta receptor. These results raised the possibility that patients with bladder cancer may be followed for progression or remission of their disease by quantitation of these substances in their urine. 
A0139	NCIt:C74730	Mean platelet volume (MPV)	increased MPV level	prognostic	blood	UN:0000178	28542-9	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32757722	Biomarkers of platelet activity and vascular health are significantly associated with the composite outcome of thrombosis or death in hospitalized patients with COVID-19. MPV is a biomarker of platelet hyperactivity. 
A0139	NCIt:C74730	Mean platelet volume (MPV)	decreased MPV 	diagnostic	blood	UN:0000178	28542-9	colorectal cancer (DOID:9256)	DOID:9256	PMID:30800188	"NRL, PLR, and MPV may be useful markers in diagnostic and early recognition of different stages of CRC; additionally combined all together have stronger diagnostic efficacy. "
A0140	UPKB:P01031	Complement C5A (C5)	increased C5 level	prognostic	blood	UN:0000178	4505-4	COVID-19 (DOID:0080600)	DOID:0080600	PMID:33123364	We identified elevated levels of plasma C3a and C5a in HD patients with severe COVID-19 compared with controls. Serial sampling identified that C5a levels were elevated prior to clinical deterioration in patients who developed severe disease. C3a more closely mirrored both clinical and biochemical disease severity. 
A0140	UPKB:P01031	Complement C5A (C5)	increased C5 level	prognostic	blood	UN:0000178	4505-4	head and neck cancer (DOID:11934) 	DOID:11934	PMID:29423024	Higher C5a concentrations correlated with tumor differentiation and OSCC extension state. 
A0141	UPKB:P01024	Complement 3A (C3)	increased C3 level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:33123364	We identified elevated levels of plasma C3a and C5a in HD patients with severe COVID-19 compared with controls. Serial sampling identified that C5a levels were elevated prior to clinical deterioration in patients who developed severe disease. C3a more closely mirrored both clinical and biochemical disease severity. 
A0141	UPKB:P01024	Complement 3A (C3)	increased C3 level	diagnostic	blood	UN:0000178		liver cancer (DOID:3571)	DOID:3571	PMID:20012107	C3a fragment is a potential marker for the early detection of HCV-related HCC. 
A0142	UPKB:P78423	Fractalkine (CX3CL1)	increased CX3CL1 level	monitoring	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32582936	"Serum levels of fractalkine, vascular cell adhesion molecule-1 (VCAM-1), intercellular adhesion molecule 1 (ICAM-1), and vascular adhesion protein-1 (VAP-1) were elevated in patients with mild disease, dramatically elevated in severe cases, and decreased in the convalescence phase. "
A0142	UPKB:P78423	Fractalkine (CX3CL1)	increased CX3CL1 level	diagnostic	blood	UN:0000178		pancreatic cancer (DOID:1793) 	DOID:1793	PMID:28845524	Fractalkine/CX3CR1 could serve as a diagnostic marker and as a potential target for chemotherapy in early stage pancreatic cancer. 
A0143	UPKB:P19320	Vascular cell adhesion molecule-1 (VCAM-1)	increased VCAM-1 level	monitoring	blood	UN:0000178	75627-0	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32582936	"Serum levels of fractalkine, vascular cell adhesion molecule-1 (VCAM-1), intercellular adhesion molecule 1 (ICAM-1), and vascular adhesion protein-1 (VAP-1) were elevated in patients with mild disease, dramatically elevated in severe cases, and decreased in the convalescence phase. "
A0143	UPKB:P19320	Vascular cell adhesion molecule-1 (VCAM-1)	increased VCAM-1 level	prognostic	blood	UN:0000178	75627-0	colorectal cancer (DOID:9256)	DOID:9256	PMID:24771582	The current findings demonstrate that VCAM1 promotes tumor progression in CRC. 
A0144	UPKB:P05362	Intercellular adhesion molecule 1 (ICAM-1)	increased ICAM-1 level	monitoring	blood	UN:0000178	17174-4	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32582936	"Serum levels of fractalkine, vascular cell adhesion molecule-1 (VCAM-1), intercellular adhesion molecule 1 (ICAM-1), and vascular adhesion protein-1 (VAP-1) were elevated in patients with mild disease, dramatically elevated in severe cases, and decreased in the convalescence phase. "
A0144	UPKB:P05362	Intercellular adhesion molecule 1 (ICAM-1)	decreased ICAM-1 level	prognostic	blood	UN:0000178	17174-4	lung cancer (DOID:1324)	DOID:1324	PMID:32195055	Improved prognosis was associated with … decreased Intercellular adhesion molecule 1 (ICAM1) mRNA expression in lung cancer patients. 
A0145	UPKB:Q16853	Vascular adhesion protein-1 (AOC3)	increased AOC3 level	monitoring	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32582936	"Serum levels of fractalkine, vascular cell adhesion molecule-1 (VCAM-1), intercellular adhesion molecule 1 (ICAM-1), and vascular adhesion protein-1 (VAP-1) were elevated in patients with mild disease, dramatically elevated in severe cases, and decreased in the convalescence phase. "
A0145	UPKB:Q16853	Vascular adhesion protein-1 (AOC3)	increased AOC3 level	prognostic	blood	UN:0000178		breast cancer (DOID:1612)	DOID:1612	PMID:30160019	VAP-1 is shown to be a biomarker that can predict invasive potential and clinical outcome in breast cancer. 
A0146	<a href='https://data.oncomx.org/OMX_000___'>OMX_000___</a>	De Ritis ratio (GOT1 to GPT)	increased GOT1 to GPT ratio	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:33043447	De Ritis ratio on admission was significantly associated with in-hospital mortality in COVID-19 patients. 
A0147	<a href='https://data.oncomx.org/OMX_000___'>OMX_000___</a>	Dublin-Boston score (IL-6 to IL-10)	increased IL-6 to IL-10 score	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:33039714	"The Dublin-Boston score uses the change between two IL-6:IL-10 ratio measurements taken 4 days apart to guide clinical decision-making by identifying hospitalized patients at risk of impending poor outcome, and is applicable to patients both in the ICU and on the ward. The score, and the change in IL-6:IL-10 from which it is derived, significantly outperform the predictive capabilities of IL-6 alone. "
A0148	UPKB:P49908	Selenoprotein P (SELENOP)	decreased SELENOP level	prognostic	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32708526	"The Se status was significantly higher in samples from surviving COVID patients as compared with non-survivors (Se; 53.3 ± 16.2 vs. 40.8 ± 8.1 µg/L, SELENOP; 3.3 ± 1.3 vs. 2.1 ± 0.9 mg/L), recovering with time in survivors while remaining low or even declining in non-survivors. We conclude that Se status analysis in COVID patients provides diagnostic information patients suffering from COVID-19 display a deficiency in the essential trace element Se in blood, along with low concentrations of the Se transporter SELENOP and low enzymatic activity of the secreted GPx3. "
A0149	UPKB:Q16552	Interleukin-17A (IL17A)	increased IL17A level	monitoring	blood	UN:0000178	82334-4	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32576222	"Levels of VEGF-D, TNF-alpha, SCF, LIF, IL-2, IL-4, IL-6, IL-8, IL-10, IL-15, IL-17A, IL-18, IL-1 beta, and IFN-gamma were significantly higher in the critical group than in the severe group (Table 1). "
A0150	UPKB:Q14116	Interleukin-18 (IL18)	increased IL18 level	monitoring	blood	UN:0000178	33823-6	COVID-19 (DOID:0080600)	DOID:0080600	PMID:32576222	"Levels of VEGF-D, TNF-alpha, SCF, LIF, IL-2, IL-4, IL-6, IL-8, IL-10, IL-15, IL-17A, IL-18, IL-1 beta, and IFN-gamma were significantly higher in the critical group than in the severe group (Table 1). "
A0151	UPKB:P40933	Interleukin-15 (IL15)	increased IL15 level	monitoring	blood	UN:0000178		COVID-19 (DOID:0080600)	DOID:0080600	PMID:32576222	"Levels of VEGF-D, TNF-alpha, SCF, LIF, IL-2, IL-4, IL-6, IL-8, IL-10, IL-15, IL-17A, IL-18, IL-1 beta, and IFN-gamma were significantly higher in the critical group than in the severe group (Table 1). "
A0152	UPKB:P00533	Epidermal growth factor receptor gene mutation L858R (EGFR)	presence of	diagnostic	lung	UN:0002048	13659-8	lung cancer (DOID:1324)	DOID:1324	PMID:23599147	EGFR mutation-specific (E746-A750del and L858R) antibodies could be an additional tool distinguishing primary versus metastatic carcinomas in the lung. EGFR mutation-specific antibodies are negative in other tumors that overexpress wild-type EGFR protein. 
A0153	UPKB:P00738	Haptoglobin (HP)	increased HP level	diagnostic	blood	UN:0000178	4542-7	lung cancer (DOID:1324)	DOID:1324	PMID:27648369	"HP may be a potential serological biomarker for lung adenocarcinoma diagnostics, especially in male subjects. We found that HP levels were significantly higher and APOA1 levels were significantly lower in lung cancer patients. However, after the participants were stratified by gender, the expression trends of HP and APOA1 in lung cancer patients existed only in men, which is gender specific phenomenon. HP, APOA1 and carcinoembryonic antigen (CEA), used for distinguishing lung adenocarcinoma, had a sensitivity of 64%, 64% and 79%, respectively. Area under the ROC curve (AUC) of HP, APOA1 and CEA were 0.768, 0.761 and 0.884, respectively. When restricted to male subjects, HP, APOA1 and CEA showed sensitivity of 89%, 73% and 100%, respectively. AUC of HP, APOA1 and CEA were 0.929, 0.840 and 0.877, respectively. "
A0154	UPKB:Q13740	Activated leukocyte cell adhesion molecule (ALCAM)	increased ALCAM level	prognostic	skin epidermis	UN:0001003		skin cancer (DOID:4159)	DOID:4159	PMID:26134500	"High ALCAM expression in primary melanoma cells (IRS >/=8) is strongly correlated with unfavorable prognosis as compared with patients with lower ALCAM immunoreactivity in tumor compartment as regards cancer specific overall survival (CSOS) (P = 0.001) and disease free survival (DFS) (P < 0.001). High ALCAM expression in melanoma cells of the primary tumor can be used as a marker of negative outcome and may indicate a more invasive phenotype of cancer cells, which would require a more intensive therapeutic strategy. "
A0155	UPKB:Q9HCU9	Breast cancer metastasis suppressor 1 (BRMS1)	decreased BRMS1 level	prognostic	skin epidermis	UN:0001003		skin cancer (DOID:4159)	DOID:4159	PMID:20935672	"BRMS1 expression was significantly correlated with disease-specific 5-year survival of melanoma patients (P=0.007, log-rank test). Multivariate Cox regression analysis revealed that BRMS1 staining was an independent prognostic factor for melanoma patients (relative risk=0.51; confidence interval=0.29-0.91; P=0.022). BRMS1 expression was significantly decreased in metastatic melanoma compared with primary melanoma or dysplastic nevi (P=0.021 and 0.001, respectively, chi(2) test). BRMS1 may serve an important prognostic marker and therapeutic target for melanoma patients. "
A0156	UPKB:P43146	Netrin receptor gene promoter methylation (DCC)	presence of	diagnostic	oral cavity	UN:0000167		head and neck cancer (DOID:11934)	DOID:11934	PMID:21558411	"EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis. "
A0157	UPKB:P24530	Endothelin receptor type B (EDNRB)	decreased EDNRB level	prognostic	breast	UN:0000310		breast cancer (DOID:1612)	DOID:1612	PMID:32934717	"EDNRB expression was low in TNBC samples (P<0.01). In conclusion, EDNRB was associated with a favorable prognosis in patients with TNBC, and may be used as a novel prognostic biomarker. "
A0157	UPKB:P24530	Endothelin receptor type B gene promoter methylation (EDNRB)	presence of	diagnostic	oral cavity	UN:0000167		head and neck cancer (DOID:11934)	DOID:11934	PMID:21558411	"EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis. "
A0158	UPKB:P43694	Transcription factor GATA-4 (GATA-4)	decreased GATA-4 level	prognostic	breast	UN:0000310		breast cancer (DOID:1612)	DOID:1612	PMID:30187949	"GATA4 overexpression decreased viability, invasion, migration, and epithelial-to-mesenchymal transition of MB-231 and BT549 cells, and markedly induced cell cycle arrest and apoptosis. Our findings suggest that GATA4 is a potential prognostic biomarker and gene therapeutic target for human BrCa. "
A0158	UPKB:P43694	Transcription factor GATA-4 (GATA-4)	increased GATA-4 level	prognostic	liver	UN:0002107		liver cancer (DOID:3571)	DOID:3571	PMID:27788486	"This GATA4/miR125b/DKK3 axis may be a major regulator of growth, migration, invasion, and survival in hepatoma cells, and is therefore a potential therapeutic target or biomarker for progression in HB patients. GATA4 expression and activity were high in liver tumors in children, but not in adults. "
A0158	UPKB:P43694	Transcription factor GATA-4 gene promoter methylation (GATA-4)	presence of	diagnostic	oral cavity	UN:0000167		head and neck cancer (DOID:11934)	DOID:11934	PMID:21558411	"EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. "
A0159	UPKB:P31269	Homeobox protein Hox-A9 gene (HOXA9)	increased HOXA9 meth-ctDNA level	predictive	blood	UN:0000178		ovarian cancer (DOID:2394)	DOID:2394	PMID:31865042	"Detection of HOXA9 meth-ctDNA during treatment with a PARP inhibitor was associated with worse clinical outcomes. Longitudinal monitoring of HOXA9 meth-ctDNA is clinically feasible and is strongly correlated to clinical outcomes (PFS, OS), suggesting that it may serve as a valuable predictive biomarker to inform clinical decision-making in the setting of platinum-resistant BRCA-mutated OC treated with a PARP inhibitor. "
A0159	UPKB:P31269	Homeobox HoxA9 gene promoter methylation (HOXA9)	presence of	diagnostic	oral cavity	UN:0000167		head and neck cancer (DOID:11934)	DOID:11934	PMID:21558411	"EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis. "
A0160	UPKB:Q12756	Kinesin-like protein KIF1A gene promoter methylation (KIF1A)	presence of	diagnostic	oral cavity	UN:0000167		head and neck cancer (DOID:11934)	DOID:11934	PMID:21558411	"EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis. "
A0161	UPKB:Q14112	Nidogen-2 (NID2)	increased NID2 level	diagnostic	blood	UN:0000178		esophageal cancer (DOID:5041)	DOID:5041	PMID:29278876	"The serum NID2 levels in ESCC patients (median 24.4 ug/L) are significantly higher (p= 4.3e-09) than that of the healthy controls (median 15.85 ug/L). In conclusion, we show that detecting the elevation of serum NID2 levels has potential diagnostic and prognostic value for ESCC patients. "
A0161	UPKB:Q14112	Nidogen-2 gene promoter methylation (NID2)	presence of	diagnostic	oral cavity	UN:0000167		head and neck cancer (DOID:11934)	DOID:11934	PMID:21558411	"EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis. "
A0162	MRB:MI0003142	miRNA-498-5p (MIR‑498-5P)	decreased MIR-498-5P level	diagnostic	liver	UN:0002107		liver cancer (DOID:3571)	DOID:3571	PMID:30592286	"The miR-498 expression level was significantly lower in liver cancer patient tissues than that in healthy control tissues. Furthermore, ZEB2 knockdown recapitulated the inhibitory effects of miR-498 overexpression in liver cancer cells. Thus, we demonstrated that miR-498 suppresses the growth and metastasis of liver cancer cells, partly at least, by directly targeting ZEB2, suggesting that miR-498 may serve as a potential biomarker for the diagnosis and therapy of liver cancer. "
A0163	UPKB:Q9ULD0	Oxoglutarate dehydrogenase-like (OGDHL)	decreased OGDHL level	prognostic	liver	UN:0002107		liver cancer (DOID:3571)	DOID:3571	PMID:31781311	"OGDHL had lower expression in cancerous liver tissues than noncancerous adjacent tissues, and low expression correlated with more advanced patient age, histologic grade, stage, T classification, and poor survival. Survival analysis showed that patients with lower OGDHL levels had shorter overall survival (OS), and subgroup analysis indicated this relationship also held for patients with grade G1/G2, stage I/II, T3, N0, and M0 cancers. In addition, patients with lower OGDHL levels had shorter relapse-free survival, and subgroup analysis indicated this relationship also held for patients with grade G1/G2, stage III/IV, T1, T3, N0, and M1 cancers. Patients with lower OGDHL expression had shorter OS and relapse-free survival. Multivariate Cox regression indicated that low OGDHL expression was an independent risk factor for poor prognosis. "
A0164	UPKB:P07900	Heat shock protein 90 alpha (HSP90AA1)	increased HSP90AA1 level	diagnostic	blood	UN:0000178		liver cancer (DOID:3571)	DOID:3571	PMID:28939487	"Diagnostic performance of plasma Hsp90a was evaluated by the calculated sensitivity, specificity, and area under the receiver operating characteristic curve (AUC). ROC curve showed plasma Hsp90a can discriminating liver cancer with a sensitivity of 92.7% and specificity of 91.3% from non-liver cancer control. "
A0165	UPKB:Q02978	Mitochondrial 2-oxoglutarate/malate carrier protein (SLC25A11)	decreased SLC25A11 level	prognostic	liver	UN:0002107		liver cancer (DOID:3571)	DOID:3571	PMID:32555317	"Liver cancer patients with low SLC25A11 expression had shorter OS and RFS than patients with high SLC25A11 expression. Multivariate analysis showed that the expression of SLC25A11 was an independent predictor of RFS and OS. In conclusion, this study identified that SLC25A11 serves as a new prognostic marker for liver cancer. "
A0166	UPKB:P27707	Deoxycytidine kinase (DCK)	increased DCK level	prognostic	liver	UN:0002107		liver cancer (DOID:3571)	DOID:3571	PMID:32588770	"The deoxycytidine kinase messenger RNA level significantly upregulated in patients with liver cancer compared to normal liver samples. All the above findings suggested that increased expression of deoxycytidine kinase was significantly related to unfavorable prognosis in patients with liver cancer. Deoxycytidine kinase is correlated with immune infiltrating levels, including those of B cells, macrophages, neutrophils, and dendritic cells in patients with liver cancer. The survival curves revealed that in patients with liver cancer, the high expression level of DCK (RNA-SeqID:1633) indicated worse prognosis. high expression of DCK resulted in shorter OS (HR = 1.90, 95% CI = 1.32-2.72, P value = .00043) and RFS (HR = 1.53, 95% CI = 1.10-2.13, P value = .011). "
A0167	UPKB:P16104	Histone H2AX (H2AX)	increased H2AX level	prognostic	breast	UN:0000310		breast cancer (DOID:1612)	DOID:1612	PMID:31552812	"Greater tumor size, higher grade, and the number of affected lymph nodes are significantly associated with greater values of gamma-H2AX. Higher values of estrogen receptor and progesterone receptor are significantly associated with lower gamma-H2AX values. In conclusion, a positive association between gamma-H2AX expression and infaust histopathological parameters was observed. "
A0168	NCIt:C113243	Circulating tumor-derived DNA (CTDNA)	increased CTDNA level	monitoring	blood	UN:0000178		colorectal cancer (DOID:9256)	DOID:9256	PMID:31070691	"During surveillance after definitive therapy, ctDNA-positive patients were more than 40 times more likely to experience disease recurrence than ctDNA negative patients (HR, 43.5; 95% CI, 9.8-193.5 P < .001). In all multivariate analyses, ctDNA status was independently associated with relapse after adjusting for known clinicopathologic risk factors. Circulating tumor DNA analysis can potentially change the postoperative management of CRC by enabling risk stratification, ACT monitoring, and early relapse detection. "
A0169	UPKB:Q12933	Tumor necrosis factor receptor-associated factor 2 (TRAF2)	increased of TRAF2 level	prognostic	prostate gland	UN:0002367		prostate cancer (DOID:10283)	DOID:10283	PMID:28855498	"We found that TRAF2 was significantly upregulated in prostate cancer compared with normal prostate samples (P<0.001). TRAF2 high expression was associated with poorer recurrence-free survival in prostate cancer patients (P=0.013). TRAF2 was found to be a valuable independent prognostic factor for predicting recurrence-free survival (P=0.026). TRAF2 could be a novel prognostic biomarker for predicting recurrence-free survival in patients with prostate cancer, which might be associated with the effects of TRAF2 in regulating TRAIL-induced apoptosis in prostate cancer cells via c-Flip/Caspase-8 signaling. "
A0170		Tissue polypeptide antigen (TPA)	increased TPA level	prognostic	blood	UN:0000178	63441-0	lung cancer (DOID:1324)	DOID:1324	PMID:2170727	"The determination of TPA in blood is useful for the diagnosis of lung cancer. Statistically significant differences were observed in serum TPA levels between normal controls and stage 1, stage 1 and stage 3, and in stage 3 and stage 4, suggesting a gradual increase in TPA levels accompanying the progress of the lung cancer. "
A0171	MRB:MI0000290	miRNA-214 (MIR‑214)	decreased MIR-214 level	diagnostic	urine	UN:0001088		urinary bladder cancer (DOID:11054)	DOID:11054	PMID:25975233	"Underexpressed extracellular miR-214 in urine was significantly associated with higher tumor stage, higher lymph node status, higher grade, age and history of non-muscle-invasive bladder cancer (NMIBC). Urinary cell-free miR-214 is a hopeful biomarker for tumor stratification, early diagnosis and prognostic assessment of bladder cancer. "
A0173	UPKB:Q9UN36	N-myc downstream-regulated gene 2 (NDRG2)	decreased NDRG2 level	diagnostic	urine	UN:0001088		urinary bladder cancer (DOID:11054)	DOID:11054	PMID:28953854	"The relative NDRG2 expression were significantly downregulated both at mRNA and protein levels in urine of patients with bladder cancer and in cell lines, and its low expression was distinctively correlated with tumor grade and stage. NDRG2 was decreased in patients with bladder cancer and might be involved in the progression of this malignancy. Moreover, NDRG2 could be a potential independent diagnostic biomarker for bladder cancer. "
A0174	UPKB:O75636	Ficolin-3 (FCN3)	increased FCN3 level	prognostic	blood	UN:0000178		esophageal cancer (DOID:5041)	DOID:5041	PMID:31373851	"The serum ficolin-3 level in the esophageal squamous cell carcinoma (ESCC) group was significantly higher than in the esophageal adenocarcinoma (EAC) group (19.59 ± 4.35 ng/mL vs. 18.39 ± 5.42 ng/mL, p < 0.01). Serum ficolin-3 levels were identified as an independent prognostic biomarker for DSS and OS in Chinese patients with EC, especially EAC. "
A0175	UPKB:P36222	Chitinase-3-like protein 1 (CHI3L1)	increased CHI3L1 level	diagnostic	blood	UN:0000178		esophageal cancer (DOID:5041)	DOID:5041	PMID:32162865	Plasma YKL-40 levels were significantly higher in patients with lymph node metastasis than those that were non-metastatic (p = 0.005). This study indicated that YKL-40 may be a biomarker for esophageal cancer and potential biomarker for identification of invasive esophageal cancer. 
A0175	UPKB:P36222	Chitinase-3-like protein 1 (CHI3L1)	increased CHI3L1 level	prognostic	thyroid gland	UN:0002046		thyroid gland cancer (DOID:1781)	DOID:1781	PMID:32613636	"Here, we investigated the prognostic significance of CHI3L1 expression in thyroid neoplasms and examined the potential oncogenic roles. Compared with normal thyroid tissue and benign thyroid lesions that had low or no detectable CHI3L1 expression, CHI3L1 was overexpressed in both differentiated and undifferentiated thyroid cancer. "
A0176	UPKB:P13674	Prolyl 4-hydroxylase subunit alpha 1 (P4HA1)	decreased P4HA1 level	prognostic	skin epidermis	UN:0001003		skin cancer (DOID:4159)	DOID:4159	PMID:32053263	"We studied further the significance of one of the genes, prolyl 4-hydroxylase subunit alpha 1 (P4HA1), in melanoma progression. P4HA1 depletion in melanoma cells reduced cell adhesion, invasion, and viability in vitro. Taken together, P4HA1 is an interesting potential prognostic marker and therapeutic target in primary melanomas, influencing many aspects of melanoma tumor progression. "
A0177	UPKB:Q99988	Macrophage inhibitory cytokine 1 (GDF15)	increased GDF15 level	diagnostic	blood	UN:0000178		pancreatic cancer (DOID:1793)	DOID:1793	PMID:16428484	"Ninety percent of patients with pancreatic cancer had MIC-1 levels >2 SD above age-matched controls. By logistic regression analysis, MIC-1 and CA19-9 were significant independent predictors of diagnosis. Receiver operating characteristic curve analysis showed that MIC-1 was significantly better than CA19-9 in differentiating patients with pancreatic cancer from healthy controls (area under the curve is 0.99 and 0.78, respectively; P = 0.003), but not in distinguishing pancreatic cancer from chronic pancreatitis (area under the curve of 0.81 and 0.74, respectively; P = 0.63). In the differentiation of patients with resectable pancreatic cancer from controls, serum MIC-1 outperforms other markers including CA19-9. "
A0178	UPKB:O60238	BCL2/Adenovirus E1B 19 kDa protein-interacting protein 3-like (BNIP3L)	increased BNIP3L level	prognostic	blood	UN:0000178		skin cancer (DOID:4159)	DOID:4159	PMID:32620611	"A specific antibody response was raised against an antigen identified as BNIP3L, which correlated with a good prognosis. Medium and high expression of BNIP3L was also linked with longer overall survival. BNIP3L is a candidate prognostic marker of clinical outcome of melanoma patients treated with AGI-101H, and may be considered as a prediction marker for patient survival. "
A0179	UPKB:Q9Y625	Glypican 6 (GPC6)	increased GPC6 level	prognostic	skin epidermis	UN:0001003		skin cancer (DOID:4159)	DOID:4159	PMID:31199813	"GPC6 expression was up-regulated in a melanoma cell line compared to normal melanocytes and in metastatic melanoma compared to primary melanoma. Together, our findings identified GPC6 as an early biomarker for melanoma metastatic progression, one that can be regulated by miR-509-3p. "
A0181	MRB:MIMAT0000443	miRNA-125a-5p (MIR‑125A-5P)	decreased MIR-125A-5P level	prognostic	skin epidermis	UN:0001003		head and neck cancer (DOID:11934)	DOID:11934	PMID:31325708	"miR-125a-5p downregulation was associated with recurrent disease in a panel of high-risk HNSCC and then confirmed poor survival associated with low expression in HNSCC via the Cancer Genome Atlas, suggesting that miR-125a-5p acts as a tumor suppressor miRNA. results reveal that in patients who developed a local recurrence, there was an associated decreased in miR-125a-5p expression, compared to patients who did not have evidence of disease (P = .0036), out of a total of 77 evaluable patient samples analyzed. patients with low levels of miR-125a-5p is associated with a worse overall survival than patients with high levels of miR-125a-5p (P = .006). "
A0182	UPKB:Q68CQ7	Glycosyltransferase 8 domain containing 1 (GLT8D1)	increased GLT8D1 level	prognostic	skin epidermis	UN:0001003		skin cancer (DOID:4159)	DOID:4159	PMID:31305325	"The GEO data analysis exhibited that the GLT8D1 mRNA expression was upregulated in the melanoma samples compared with the benign nevus samples. Furthermore, the GLT8D1 protein expression in cutaneous melanoma was higher than that in mucosal melanoma (P = 0.001). The high GLT8D1 protein expression was remarkably correlated with Clark level (P = 0.027), AJCC stage (P = 0.003), ulceration status (P = 0.041) Ki-67 expression (P = 0.030) and especially with histopathological type (P = 0.001). The results of the Kaplan–Meier survival and Cox regression analyses revealed that cutaneous melanoma patients with high GLT8D1 expression (P = 0.036), Clark level (P = 0.018) and advanced AJCC stage (P = 0.003) encountered poor overall survival. Overall survival (P = 0.040) and progression free survival (P = 0.019) were worse for the patients with high GLT8D1 expression than for the patients with low expression. These data implied that GLT8D1 could be an independent prognostic factor for an unfavorable prognosis in cutaneous malignant melanoma patients and that GLT8D1 overexpression might serve as a novel prognostic biomarker. "
A0183	MRB:MI0006321	miRNA-1231 (MIR‑1231)	decreased MIR-1231 level	prognostic	prostate gland	UN:0002367		prostate cancer (DOID:10283)	DOID:10283	PMID:31822000	"miR-1231 expression was downregulated in both prostate cancer tissues and cell lines. Downregulation of miR-1231 was significantly associated with lymph node metastasis, higher TNM stage, higher clinical stage, and shorter overall survival. The expression of miR-1231 was predicted as a prognostic factor for prostate cancer patients. "
